Timestamp,Meter_ID,Zone_ID,Voltage_V,Current_A,Active_Power_kW,Reactive_Power_kW,Apparent_Power_kVA,Frequency_Hz,Sub_Meter_Kitchen,Sub_Meter_HVAC,Outdoor_Temp_C
2021-08-04T19:00:00,MTR-4457,West,224.49,15.095,3.168,1.145,3.368,50.017,0.638,1.274,31.54
2021-08-04T19:00:00,MTR-4459,South,230.85,12.85,2.788,1.017,2.967,50.036,0.635,1.666,32.1
2021-08-04T20:00:00,MTR-4452,East,225.33,12.424,2.611,1.022,2.804,49.988,0.692,1.453,31.9
2021-08-04T20:00:00,MTR-4454,North,225.12,9.626,1.966,0.874,2.151,50.113,0.547,1.384,30.39
2021-08-04T20:00:00,MTR-4455,South,226.1,17.483,3.429,1.959,3.95,50.116,0.601,2.101,32.42
2021-08-04T20:00:00,MTR-4456,East,227.04,13.615,2.809,1.332,3.109,50.036,0.702,1.188,31.58
2021-08-04T20:00:00,MTR-4458,North,232.18,8.232,1.805,0.659,1.921,50.048,0.655,0.887,30.71
2021-08-04T21:00:00,MTR-4450,North,226.88,12.283,2.72,0.724,2.815,50.023,0.435,1.152,30.54
2021-08-04T21:00:00,MTR-4451,South,225.75,13.796,2.91,1.105,3.113,50.018,0.496,2.05,33.38
2021-08-04T21:00:00,MTR-4457,West,229.32,14.067,2.946,1.327,3.231,49.974,0.646,1.581,32.65
2021-08-04T21:00:00,MTR-4459,South,229.09,14.291,3.031,1.135,3.236,50.011,0.549,1.959,32.78
2021-08-04T22:00:00,MTR-4450,North,226.27,11.905,2.578,0.819,2.705,49.991,0.407,1.072,31.55
2021-08-04T22:00:00,MTR-4460,East,234.43,12.11,2.543,1.239,2.829,50.021,0.602,2.024,32.04
2021-08-04T23:00:00,MTR-4450,North,225.22,12.871,2.831,0.571,2.888,50.041,0.458,1.434,30.83
2021-08-05T01:00:00,MTR-4450,North,228.6,8.633,1.845,0.715,1.979,49.974,0.07,0.939,29.06
2021-08-05T01:00:00,MTR-4455,South,225.96,13.345,2.689,1.374,3.02,49.994,0.054,1.359,31.83
2021-08-05T02:00:00,MTR-4450,North,225.22,7.618,1.64,0.525,1.722,49.949,0.159,0.496,28.36
2021-08-05T02:00:00,MTR-4455,South,226.41,11.397,2.311,1.136,2.575,49.958,0.0,1.499,32.24
2021-08-05T02:00:00,MTR-4456,East,230.8,10.249,2.133,1.004,2.358,49.95,0.061,1.303,31.09
2021-08-05T02:00:00,MTR-4460,East,226.45,9.712,1.959,0.943,2.174,50.047,0.08,0.817,30.21
2021-08-05T03:00:00,MTR-4457,West,230.6,6.76,1.437,0.595,1.555,49.926,0.049,0.233,27.44
2021-08-05T05:00:00,MTR-4450,North,229.43,7.895,1.674,0.536,1.758,49.992,0.098,0.489,27.73
2021-08-05T05:00:00,MTR-4452,East,228.29,9.226,1.979,0.794,2.132,49.992,0.154,0.674,28.37
2021-08-05T05:00:00,MTR-4455,South,219.0,10.038,1.953,0.994,2.191,49.923,0.055,0.907,30.16
2021-08-05T05:00:00,MTR-4456,East,228.21,7.155,1.439,0.81,1.651,49.92,0.052,0.588,28.24
2021-08-05T05:00:00,MTR-4460,East,229.52,4.179,0.877,0.434,0.979,50.01,0.06,0.366,27.16
2021-08-05T06:00:00,MTR-4451,South,231.41,7.724,1.704,0.598,1.806,49.981,0.306,0.839,29.0
2021-08-05T06:00:00,MTR-4458,North,230.91,5.667,1.21,0.463,1.296,49.915,0.434,0.441,27.02
2021-08-05T08:00:00,MTR-4453,West,220.33,9.164,1.823,0.913,2.039,49.915,0.452,0.374,27.79
2021-08-05T08:00:00,MTR-4460,East,227.79,6.241,1.273,0.6,1.407,49.936,0.498,0.498,27.98
2021-08-05T09:00:00,MTR-4450,North,236.05,7.577,1.663,0.581,1.762,49.991,0.607,0.0,25.89
2021-08-05T09:00:00,MTR-4452,East,224.98,9.913,2.083,0.732,2.208,50.037,0.406,0.415,28.13
2021-08-05T09:00:00,MTR-4456,East,227.31,7.217,1.491,0.714,1.654,50.027,0.386,0.146,26.5
2021-08-05T09:00:00,MTR-4457,West,231.91,8.315,1.764,0.703,1.899,49.985,0.489,0.514,27.93
2021-08-05T10:00:00,MTR-4457,West,232.48,6.731,1.446,0.526,1.539,50.001,0.061,0.363,27.83
2021-08-05T11:00:00,MTR-4452,East,229.53,6.572,1.403,0.549,1.506,49.99,0.005,0.821,29.29
2021-08-05T11:00:00,MTR-4456,East,231.62,7.987,1.701,0.763,1.865,49.989,0.102,0.578,28.28
2021-08-05T13:00:00,MTR-4459,South,234.89,7.857,1.774,0.53,1.851,49.993,0.017,0.694,29.39
2021-08-05T13:00:00,MTR-4460,East,229.85,8.318,1.705,0.867,1.913,50.061,0.086,1.168,30.5
2021-08-05T14:00:00,MTR-4452,East,230.73,7.368,1.614,0.545,1.703,50.025,0.081,0.682,29.66
2021-08-05T16:00:00,MTR-4450,North,231.96,10.434,2.373,0.469,2.419,49.993,0.0,0.887,30.44
2021-08-05T16:00:00,MTR-4455,South,230.75,14.867,3.02,1.586,3.411,50.02,0.082,1.845,32.4
2021-08-05T16:00:00,MTR-4456,East,230.36,10.343,2.117,1.117,2.394,50.091,0.032,1.545,31.66
2021-08-05T16:00:00,MTR-4457,West,228.0,9.947,2.136,0.693,2.246,50.065,0.0,0.812,29.62
2021-08-05T16:00:00,MTR-4457,West,228.0,9.947,2.136,0.693,2.246,50.065,0.0,0.812,29.62
2021-08-05T17:00:00,MTR-4451,South,230.77,8.665,1.887,0.668,2.002,50.052,0.011,1.558,31.89
2021-08-05T17:00:00,MTR-4453,West,231.9,8.993,1.891,0.885,2.088,50.004,0.063,0.834,30.53
2021-08-05T17:00:00,MTR-4459,South,230.48,10.286,2.267,0.632,2.354,49.999,0.031,1.098,31.12
2021-08-05T18:00:00,MTR-4454,North,226.55,6.966,1.446,0.611,1.57,50.025,0.085,0.932,30.71
2021-08-05T18:00:00,MTR-4457,West,232.08,9.265,2.049,0.744,2.18,49.995,0.069,1.461,31.61
2021-08-05T19:00:00,MTR-4451,South,228.94,12.786,2.688,1.098,2.904,50.048,0.457,2.185,32.74
2021-08-05T19:00:00,MTR-4454,North,229.49,10.278,2.196,0.877,2.364,50.017,0.677,1.422,31.89
2021-08-05T19:00:00,MTR-4458,North,233.02,11.395,2.472,0.963,2.653,50.076,0.546,1.588,30.77
2021-08-05T20:00:00,MTR-4456,East,232.85,15.441,3.134,1.745,3.587,50.033,0.472,1.496,32.47
2021-08-05T21:00:00,MTR-4454,North,223.52,9.215,1.818,0.886,2.023,50.026,0.528,1.494,31.01
2021-08-05T21:00:00,MTR-4456,East,232.52,14.119,2.947,1.399,3.263,50.002,0.658,1.833,32.07
2021-08-05T21:00:00,MTR-4460,East,229.57,12.948,2.715,1.283,3.003,49.998,0.583,1.639,32.36
2021-08-05T22:00:00,MTR-4452,East,229.12,13.779,2.952,1.058,3.136,50.02,0.502,1.449,30.52
2021-08-05T22:00:00,MTR-4452,East,229.12,13.779,2.952,1.058,3.136,50.02,0.502,1.449,30.52
2021-08-05T22:00:00,MTR-4459,South,225.92,11.906,2.515,0.929,2.681,50.016,0.574,1.239,32.54
2021-08-05T22:00:00,MTR-4460,East,223.48,13.076,2.634,1.226,2.906,50.008,0.583,1.672,31.94
2021-08-05T23:00:00,MTR-4460,East,227.94,13.145,2.682,1.337,2.997,50.004,0.539,1.71,31.53
2021-08-06T00:00:00,MTR-4450,North,226.69,6.639,1.458,0.371,1.505,49.963,0.01,0.579,29.11
2021-08-06T00:00:00,MTR-4453,West,229.81,10.898,2.221,1.139,2.495,49.999,0.076,1.224,30.24
2021-08-06T00:00:00,MTR-4455,South,221.95,11.472,2.217,1.198,2.52,49.988,0.015,1.151,31.85
2021-08-06T01:00:00,MTR-4454,North,233.26,6.722,1.429,0.616,1.556,50.025,0.02,0.825,30.22
2021-08-06T02:00:00,MTR-4450,North,228.13,4.531,0.961,0.331,1.016,49.994,0.053,0.29,27.58
2021-08-06T02:00:00,MTR-4453,West,224.87,9.409,1.902,0.949,2.125,49.988,0.067,0.746,28.86
2021-08-06T04:00:00,MTR-4450,North,227.84,5.449,1.193,0.293,1.228,49.941,0.061,0.421,27.48
2021-08-06T04:00:00,MTR-4453,West,224.41,6.058,1.186,0.604,1.331,49.923,0.01,0.52,27.99
2021-08-06T04:00:00,MTR-4457,West,218.5,9.415,1.927,0.711,2.054,49.989,0.082,0.539,28.06
2021-08-06T04:00:00,MTR-4458,North,228.77,4.722,0.998,0.373,1.066,50.047,0.197,0.736,28.98
2021-08-06T05:00:00,MTR-4454,North,226.64,3.18,0.686,0.284,0.743,49.959,0.079,0.223,26.96
2021-08-06T05:00:00,MTR-4458,North,228.39,4.426,0.956,0.365,1.024,49.92,0.123,0.235,27.35
2021-08-06T05:00:00,MTR-4460,East,223.34,4.991,1.012,0.467,1.115,49.991,0.139,0.511,27.93
2021-08-06T06:00:00,MTR-4453,West,225.45,8.685,1.794,0.848,1.985,50.003,0.446,0.516,28.09
2021-08-06T06:00:00,MTR-4458,North,228.89,4.993,1.084,0.413,1.16,50.008,0.396,0.344,27.15
2021-08-06T06:00:00,MTR-4460,East,231.87,7.005,1.483,0.646,1.617,49.902,0.424,0.271,27.0
2021-08-06T07:00:00,MTR-4455,South,228.69,10.597,2.15,1.15,2.439,49.968,0.42,0.688,28.84
2021-08-06T08:00:00,MTR-4454,North,227.54,6.436,1.333,0.588,1.457,49.998,0.336,0.772,28.6
2021-08-06T08:00:00,MTR-4455,South,225.25,10.777,2.169,1.128,2.444,50.028,0.497,0.412,27.34
2021-08-06T08:00:00,MTR-4456,East,229.2,8.598,1.811,0.919,2.031,49.995,0.548,0.408,27.92
2021-08-06T10:00:00,MTR-4455,South,225.91,8.992,1.792,0.925,2.017,49.947,0.045,0.339,27.76
2021-08-06T10:00:00,MTR-4455,South,225.91,5.998,0.0,0.0,0.0,49.947,0.045,0.339,27.76
2021-08-06T10:00:00,MTR-4458,North,230.33,3.627,0.795,0.265,0.838,49.98,0.112,0.256,27.4
2021-08-06T11:00:00,MTR-4455,South,229.02,9.177,1.834,0.997,2.088,50.019,0.025,0.597,28.4
2021-08-06T12:00:00,MTR-4450,North,234.3,6.27,1.403,0.531,1.5,49.98,0.077,0.6,28.6
2021-08-06T12:00:00,MTR-4450,North,234.3,6.27,1.403,0.531,1.5,49.98,0.077,0.6,28.6
2021-08-06T12:00:00,MTR-4453,West,235.23,6.439,1.365,0.637,1.507,50.028,0.0,0.611,28.29
2021-08-06T12:00:00,MTR-4454,North,229.92,3.623,0.773,0.358,0.852,50.007,0.061,0.324,27.45
2021-08-06T12:00:00,MTR-4455,South,229.2,11.287,2.281,1.177,2.567,49.952,0.069,1.332,30.67
2021-08-06T12:00:00,MTR-4457,West,231.52,7.0,1.494,0.553,1.593,50.01,0.093,0.632,28.54
2021-08-06T12:00:00,MTR-4459,South,232.12,5.503,1.208,0.438,1.285,50.041,0.116,0.855,29.83
2021-08-06T13:00:00,MTR-4450,North,226.57,7.737,1.691,0.433,1.745,50.016,0.025,0.878,29.67
2021-08-06T13:00:00,MTR-4451,South,230.73,7.29,1.627,0.412,1.679,49.983,0.1,1.005,30.26
2021-08-06T13:00:00,MTR-4452,East,230.71,10.608,2.297,0.836,2.445,50.0,0.047,0.978,30.51
2021-08-06T13:00:00,MTR-4454,North,232.27,4.892,1.026,0.479,1.132,49.966,0.057,0.442,28.33
2021-08-06T13:00:00,MTR-4458,North,237.32,4.977,1.088,0.395,1.157,50.021,0.0,0.565,28.75
2021-08-06T13:00:00,MTR-4460,East,227.33,5.502,1.143,0.576,1.28,50.019,0.065,0.772,29.03
2021-08-06T14:00:00,MTR-4454,North,230.24,6.245,1.346,0.588,1.469,49.988,0.085,0.764,29.08
2021-08-06T15:00:00,MTR-4452,East,226.62,9.09,1.962,0.645,2.066,50.021,0.097,1.172,30.24
2021-08-06T15:00:00,MTR-4457,West,232.2,9.304,1.98,0.866,2.161,50.046,0.029,1.089,30.67
2021-08-06T15:00:00,MTR-4458,North,233.9,5.823,1.222,0.495,1.318,49.994,0.078,0.713,28.79
2021-08-06T15:00:00,MTR-4459,South,232.48,9.752,2.167,0.65,2.262,50.086,0.072,1.916,32.37
2021-08-06T16:00:00,MTR-4450,North,233.17,9.463,2.103,0.641,2.199,50.032,0.083,0.631,29.81
2021-08-06T16:00:00,MTR-4451,South,232.82,8.857,1.942,0.558,2.021,50.049,0.145,1.382,32.02
2021-08-06T16:00:00,MTR-4456,East,236.0,11.244,2.409,1.05,2.628,50.001,0.037,1.57,32.22
2021-08-06T16:00:00,MTR-4459,South,232.69,7.795,1.773,0.433,1.825,50.037,0.0,1.41,31.62
2021-08-06T17:00:00,MTR-4452,East,228.48,13.697,2.916,1.072,3.106,50.02,0.063,1.395,32.76
2021-08-06T17:00:00,MTR-4453,West,230.06,11.57,2.331,1.304,2.671,50.025,0.023,1.094,31.77
2021-08-06T17:00:00,MTR-4457,West,235.76,10.837,2.399,0.913,2.567,50.045,0.007,1.324,31.69
2021-08-06T17:00:00,MTR-4459,South,236.42,11.165,2.536,0.731,2.639,50.026,0.14,1.893,33.03
2021-08-06T18:00:00,MTR-4452,East,229.47,11.224,2.429,0.84,2.57,50.068,0.072,1.316,31.56
2021-08-06T18:00:00,MTR-4456,East,229.2,11.241,2.316,1.18,2.6,49.979,0.046,1.352,31.33
2021-08-06T18:00:00,MTR-4458,North,237.06,8.22,1.857,0.514,1.927,50.019,0.011,1.179,31.39
2021-08-06T18:00:00,MTR-4459,South,231.09,12.58,2.661,1.104,2.881,50.021,0.03,1.949,33.3
2021-08-06T18:00:00,MTR-4460,East,234.7,12.166,2.46,1.426,2.843,49.994,0.046,1.635,33.66
2021-08-06T19:00:00,MTR-4452,East,224.99,15.586,3.219,1.372,3.5,50.049,0.768,1.737,32.12
2021-08-06T19:00:00,MTR-4454,North,226.52,7.83,1.569,0.741,1.735,50.063,0.554,1.228,30.34
2021-08-06T19:00:00,MTR-4456,East,226.98,13.898,2.84,1.374,3.155,50.03,0.677,1.737,31.92
2021-08-06T20:00:00,MTR-4452,East,228.13,15.695,3.323,1.367,3.593,50.089,0.662,1.709,33.44
2021-08-06T20:00:00,MTR-4452,East,531.97,13.323,3.323,2.059,3.909,50.089,0.662,1.709,33.44
2021-08-06T20:00:00,MTR-4454,North,228.85,10.439,2.137,1.004,2.361,50.027,0.6,1.419,31.16
2021-08-06T21:00:00,MTR-4454,North,228.56,8.746,1.796,0.884,2.002,50.026,0.617,0.972,30.04
2021-08-06T22:00:00,MTR-4450,North,226.53,13.757,3.044,0.662,3.116,50.039,0.607,1.723,31.24
2021-08-06T22:00:00,MTR-4450,North,226.53,7.158,0.0,0.0,0.0,50.039,0.607,1.723,31.24
2021-08-06T22:00:00,MTR-4453,West,225.62,16.557,3.267,1.815,3.738,49.974,0.599,2.077,32.82
2021-08-06T23:00:00,MTR-4455,South,222.53,16.81,3.205,1.916,3.734,49.957,0.52,1.395,31.49
2021-08-06T23:00:00,MTR-4459,South,233.48,13.255,2.996,0.798,3.101,50.032,0.616,1.602,32.38
2021-08-06T23:00:00,MTR-4460,East,226.39,13.201,2.66,1.329,2.974,49.912,0.48,1.381,30.92
2021-08-07T00:00:00,MTR-4451,South,225.22,7.659,1.585,0.573,1.685,50.039,0.056,1.506,31.94
2021-08-07T00:00:00,MTR-4458,North,232.86,7.783,1.704,0.637,1.819,49.956,0.102,1.128,31.84
2021-08-07T01:00:00,MTR-4452,East,227.57,9.853,2.158,0.619,2.245,49.969,0.087,0.923,30.98
2021-08-07T01:00:00,MTR-4453,West,228.44,9.171,1.872,0.936,2.093,49.935,0.187,0.949,29.94
2021-08-07T02:00:00,MTR-4450,North,226.96,7.035,1.503,0.47,1.575,49.981,0.071,0.75,29.28
2021-08-07T02:00:00,MTR-4454,North,234.7,4.079,0.875,0.354,0.944,49.983,0.074,0.773,28.86
2021-08-07T02:00:00,MTR-4460,East,228.69,9.163,1.922,0.878,2.113,50.0,0.121,1.506,31.11
2021-08-07T03:00:00,MTR-4452,East,225.02,8.977,1.898,0.733,2.034,49.903,0.163,0.914,29.67
2021-08-07T03:00:00,MTR-4457,West,225.51,6.797,1.445,0.584,1.559,50.022,0.112,0.547,28.71
2021-08-07T03:00:00,MTR-4458,North,228.44,3.508,0.744,0.243,0.782,49.975,0.06,0.332,27.25
2021-08-07T03:00:00,MTR-4460,East,225.52,6.664,1.38,0.621,1.514,50.021,0.043,1.311,31.24
2021-08-07T04:00:00,MTR-4450,North,229.05,6.646,1.464,0.428,1.525,49.997,0.095,0.232,26.97
2021-08-07T04:00:00,MTR-4455,South,225.44,10.836,2.17,1.146,2.454,49.95,0.136,1.113,30.09
2021-08-07T04:00:00,MTR-4456,East,226.18,7.608,1.481,0.847,1.706,49.977,0.134,0.553,28.44
2021-08-07T04:00:00,MTR-4460,East,227.9,4.41,0.919,0.392,0.999,49.945,0.031,0.346,26.51
2021-08-07T05:00:00,MTR-4451,South,229.13,4.642,1.035,0.321,1.084,50.006,0.101,0.629,28.4
2021-08-07T05:00:00,MTR-4452,East,221.84,5.238,1.085,0.413,1.161,49.942,0.148,0.206,26.87
2021-08-07T05:00:00,MTR-4459,South,226.88,6.163,1.346,0.388,1.401,49.955,0.085,0.493,27.75
2021-08-07T06:00:00,MTR-4450,North,226.23,5.972,1.309,0.422,1.375,49.982,0.647,0.35,27.03
2021-08-07T06:00:00,MTR-4451,South,226.58,5.296,1.167,0.36,1.221,49.964,0.553,0.31,27.33
2021-08-07T06:00:00,MTR-4454,North,229.1,4.53,0.93,0.436,1.028,49.918,0.536,0.215,26.97
2021-08-07T06:00:00,MTR-4459,South,233.77,4.509,1.001,0.27,1.037,49.971,0.368,0.125,25.47
2021-08-07T07:00:00,MTR-4450,North,232.71,6.881,1.517,0.52,1.604,49.922,0.514,0.301,25.99
2021-08-07T07:00:00,MTR-4457,West,222.44,10.248,2.129,0.853,2.293,49.94,0.402,0.559,28.6
2021-08-07T07:00:00,MTR-4460,East,222.45,7.469,1.531,0.686,1.678,50.01,0.477,0.42,28.09
2021-08-07T08:00:00,MTR-4452,East,222.06,10.304,2.108,0.837,2.268,49.962,0.429,0.291,26.56
2021-08-07T08:00:00,MTR-4453,West,230.36,6.832,1.453,0.646,1.59,49.963,0.43,0.278,26.82
2021-08-07T08:00:00,MTR-4453,West,230.36,6.832,1.453,0.646,1.59,49.963,0.43,0.278,26.82
2021-08-07T08:00:00,MTR-4456,East,231.89,9.83,2.062,1.006,2.294,50.046,0.505,0.783,30.03
2021-08-07T08:00:00,MTR-4458,North,234.67,5.622,1.225,0.513,1.329,49.939,0.605,0.154,26.12
2021-08-07T08:00:00,MTR-4458,North,234.67,5.622,1.225,0.513,1.329,49.939,0.605,0.154,26.12
2021-08-07T09:00:00,MTR-4450,North,229.23,6.679,1.453,0.461,1.525,49.978,0.566,0.471,26.7
2021-08-07T09:00:00,MTR-4453,West,226.57,7.369,1.502,0.744,1.676,49.934,0.427,0.11,26.31
2021-08-07T09:00:00,MTR-4455,South,228.22,10.319,2.128,0.993,2.348,49.957,0.495,0.563,28.45
2021-08-07T09:00:00,MTR-4455,South,228.22,48.976,122.222,75.747,143.791,49.957,0.495,0.563,28.45
2021-08-07T09:00:00,MTR-4459,South,233.27,7.63,1.682,0.486,1.751,49.931,0.604,0.699,28.65
2021-08-07T10:00:00,MTR-4451,South,229.75,7.386,1.645,0.337,1.679,49.98,0.198,0.568,28.74
2021-08-07T10:00:00,MTR-4454,North,228.54,2.643,0.534,0.241,0.586,49.953,0.114,0.206,26.68
2021-08-07T10:00:00,MTR-4460,East,230.17,6.899,1.434,0.659,1.578,50.0,0.099,0.711,29.79
2021-08-07T11:00:00,MTR-4452,East,227.27,6.574,1.439,0.437,1.503,50.08,0.152,0.31,27.1
2021-08-07T11:00:00,MTR-4453,West,227.63,7.408,1.517,0.745,1.69,50.034,0.104,0.542,28.48
2021-08-07T11:00:00,MTR-4454,North,227.97,2.375,0.526,0.228,0.573,49.98,0.096,0.363,27.84
2021-08-07T12:00:00,MTR-4452,East,226.02,8.133,1.718,0.683,1.849,49.967,0.123,0.751,28.51
2021-08-07T12:00:00,MTR-4457,West,233.09,7.924,1.724,0.702,1.861,50.002,0.186,0.714,29.52
2021-08-07T13:00:00,MTR-4454,North,229.16,3.583,0.756,0.339,0.829,50.1,0.15,0.27,27.83
2021-08-07T13:00:00,MTR-4456,East,236.15,8.48,1.773,0.927,2.001,50.07,0.136,0.595,29.31
2021-08-07T13:00:00,MTR-4456,East,236.15,8.48,1.773,0.927,2.001,50.07,0.136,0.595,29.31
2021-08-07T13:00:00,MTR-4457,West,234.76,9.441,2.032,0.841,2.2,49.998,0.109,0.914,29.9
2021-08-07T14:00:00,MTR-4459,South,232.34,6.682,1.503,0.461,1.572,50.043,0.069,1.299,30.52
2021-08-07T15:00:00,MTR-4451,South,227.11,10.283,2.208,0.755,2.333,50.052,0.23,1.236,32.11
2021-08-07T15:00:00,MTR-4453,West,225.71,7.981,1.611,0.799,1.798,50.05,0.104,0.956,29.72
2021-08-07T16:00:00,MTR-4450,North,229.05,6.427,1.432,0.287,1.46,50.003,0.179,1.021,30.32
2021-08-07T16:00:00,MTR-4452,East,232.28,12.397,2.76,0.804,2.874,49.962,0.195,1.172,31.15
2021-08-07T16:00:00,MTR-4454,North,228.92,6.217,1.368,0.469,1.446,50.016,0.125,1.157,30.35
2021-08-07T16:00:00,MTR-4460,East,227.47,7.394,1.529,0.686,1.676,50.057,0.119,0.902,30.68
2021-08-07T17:00:00,MTR-4450,North,234.46,8.843,1.986,0.649,2.089,49.989,0.133,0.732,30.05
2021-08-07T18:00:00,MTR-4451,South,232.89,6.816,1.506,0.519,1.593,50.069,0.107,1.095,30.75
2021-08-07T18:00:00,MTR-4454,North,233.98,7.298,1.59,0.636,1.712,49.979,0.142,1.199,31.41
2021-08-07T18:00:00,MTR-4456,East,230.57,10.527,2.196,1.048,2.433,49.984,0.154,1.219,32.21
2021-08-07T20:00:00,MTR-4452,East,226.12,15.584,3.286,1.267,3.522,49.985,0.671,1.396,32.36
2021-08-07T20:00:00,MTR-4454,North,231.33,10.441,2.237,0.911,2.415,50.007,0.668,1.3,31.78
2021-08-07T20:00:00,MTR-4455,South,221.23,20.008,3.788,2.26,4.41,50.038,0.525,1.655,34.03
2021-08-07T21:00:00,MTR-4452,East,229.67,13.155,2.9,0.894,3.035,50.056,0.793,1.468,31.91
2021-08-07T22:00:00,MTR-4452,East,226.47,12.695,2.677,1.064,2.88,50.023,0.491,1.668,31.53
2021-08-07T22:00:00,MTR-4456,East,233.07,13.847,2.815,1.616,3.246,50.005,0.571,1.362,32.25
2021-08-07T22:00:00,MTR-4458,North,236.89,9.439,2.075,0.841,2.239,50.044,0.496,1.54,31.78
2021-08-07T23:00:00,MTR-4460,East,228.99,12.783,2.582,1.368,2.922,49.96,0.603,1.229,31.44
2021-08-08T00:00:00,MTR-4459,South,226.71,10.948,2.386,0.77,2.507,49.978,0.141,1.551,33.06
2021-08-08T01:00:00,MTR-4450,North,225.15,6.241,1.366,0.337,1.407,50.018,0.141,0.686,28.38
2021-08-08T01:00:00,MTR-4450,North,,6.241,,0.337,1.407,50.018,0.141,0.686,28.38
2021-08-08T01:00:00,MTR-4458,North,234.96,4.482,1.003,0.386,1.075,49.999,0.017,0.695,28.94
2021-08-08T02:00:00,MTR-4453,West,222.29,8.856,1.745,0.868,1.949,49.986,0.105,0.845,29.7
2021-08-08T03:00:00,MTR-4451,South,229.5,7.747,1.683,0.571,1.777,49.957,0.215,1.113,30.43
2021-08-08T03:00:00,MTR-4453,West,223.31,8.025,1.585,0.797,1.774,49.95,0.198,0.452,28.01
2021-08-08T03:00:00,MTR-4454,North,220.66,4.905,0.976,0.443,1.072,50.028,0.16,0.746,28.97
2021-08-08T03:00:00,MTR-4457,West,231.09,5.804,1.262,0.492,1.355,49.992,0.022,0.532,28.61
2021-08-08T04:00:00,MTR-4450,North,227.28,6.11,1.343,0.443,1.414,50.002,0.191,0.359,28.14
2021-08-08T04:00:00,MTR-4454,North,231.16,3.965,0.848,0.374,0.927,49.997,0.099,0.403,27.69
2021-08-08T04:00:00,MTR-4455,South,229.07,8.309,1.67,0.935,1.914,49.95,0.126,0.564,29.02
2021-08-08T04:00:00,MTR-4459,South,231.25,7.647,1.7,0.489,1.769,49.967,0.109,1.023,29.86
2021-08-08T05:00:00,MTR-4453,West,228.03,6.737,1.385,0.672,1.54,49.992,0.069,0.771,28.67
2021-08-08T05:00:00,MTR-4457,West,227.58,8.304,1.754,0.744,1.905,49.992,0.144,0.659,28.32
2021-08-08T06:00:00,MTR-4454,North,228.48,3.417,0.671,0.29,0.731,49.965,0.491,0.054,25.5
2021-08-08T07:00:00,MTR-4455,South,225.62,7.797,1.555,0.766,1.734,49.974,0.523,0.236,27.62
2021-08-08T07:00:00,MTR-4457,West,228.3,7.791,1.704,0.6,1.807,49.985,0.57,0.54,28.13
2021-08-08T07:00:00,MTR-4458,North,233.45,3.999,0.849,0.367,0.925,49.946,0.443,0.47,27.76
2021-08-08T08:00:00,MTR-4450,North,233.21,4.804,1.105,0.306,1.146,49.94,0.556,0.097,25.48
2021-08-08T09:00:00,MTR-4451,South,227.31,6.747,1.437,0.533,1.533,49.991,0.759,0.777,28.84
2021-08-08T10:00:00,MTR-4452,East,226.55,6.751,1.386,0.573,1.5,49.964,0.16,0.216,27.2
2021-08-08T10:00:00,MTR-4453,West,235.15,5.471,1.138,0.585,1.279,49.957,0.187,0.274,27.34
2021-08-08T10:00:00,MTR-4458,North,231.98,2.589,0.543,0.173,0.57,50.033,0.124,0.389,28.22
2021-08-08T11:00:00,MTR-4451,South,228.29,6.811,1.472,0.438,1.536,50.086,0.097,0.91,30.05
2021-08-08T11:00:00,MTR-4453,West,232.53,6.76,1.421,0.722,1.594,50.024,0.159,0.516,28.15
2021-08-08T11:00:00,MTR-4457,West,235.1,8.118,1.729,0.707,1.868,49.962,0.198,1.089,30.67
2021-08-08T12:00:00,MTR-4455,South,232.72,8.43,1.768,0.849,1.962,49.99,0.086,0.596,29.68
2021-08-08T12:00:00,MTR-4457,West,227.9,9.442,1.976,0.795,2.13,49.965,0.121,0.792,29.72
2021-08-08T13:00:00,MTR-4454,North,231.02,4.872,1.035,0.456,1.131,50.02,0.112,0.523,28.17
2021-08-08T13:00:00,MTR-4455,South,229.16,7.818,1.64,0.744,1.8,50.01,0.002,0.709,29.49
2021-08-08T13:00:00,MTR-4460,East,231.53,7.402,1.551,0.716,1.708,49.93,0.07,0.788,29.67
2021-08-08T14:00:00,MTR-4452,East,231.89,10.234,2.25,0.786,2.384,50.024,0.075,1.197,30.89
2021-08-08T14:00:00,MTR-4454,North,228.14,6.125,1.256,0.507,1.355,50.009,0.066,0.83,29.61
2021-08-08T14:00:00,MTR-4458,North,233.78,2.757,0.627,0.231,0.669,50.024,0.189,0.518,27.76
2021-08-08T15:00:00,MTR-4452,East,234.25,8.728,1.891,0.758,2.038,50.056,0.226,0.833,30.51
2021-08-08T15:00:00,MTR-4454,North,232.1,5.194,1.064,0.54,1.193,50.126,0.182,0.719,29.25
2021-08-08T16:00:00,MTR-4453,West,228.13,9.249,1.784,1.025,2.058,50.072,0.132,0.863,30.83
2021-08-08T16:00:00,MTR-4457,West,232.22,10.65,2.282,1.018,2.499,50.028,0.1,1.683,32.5
2021-08-08T16:00:00,MTR-4459,South,232.26,8.169,1.847,0.285,1.869,50.049,0.131,0.996,30.5
2021-08-08T16:00:00,MTR-4460,East,226.85,7.325,1.473,0.77,1.662,49.941,0.127,1.124,30.7
2021-08-08T17:00:00,MTR-4452,East,232.19,9.288,2.091,0.683,2.199,49.977,0.105,1.485,31.57
