hour_bucket,hourly_avg_power,hourly_max_power,hourly_min_power,record_count
2021-06-27 06:00:00,3.71,3.873,3.555,2
2021-06-27 05:00:00,3.07,3.601,2.521,4
2021-06-27 03:00:00,3.65,3.92,3.38,2
2021-06-27 02:00:00,3.28,3.511,2.947,3
2021-06-27 01:00:00,3.94,4.144,3.693,3
2021-06-27 00:00:00,3.89,4.117,3.675,4
2021-06-26 23:00:00,4.65,4.977,4.272,3
2021-06-26 22:00:00,5.0,5.048,4.961,2
2021-06-26 21:00:00,4.83,4.89,4.779,2
2021-06-26 20:00:00,5.05,5.387,4.706,2
2021-06-26 19:00:00,4.52,4.63,4.41,2
2021-06-26 18:00:00,4.25,4.756,3.744,2
2021-06-26 16:00:00,3.67,3.944,3.455,3
2021-06-26 15:00:00,4.16,4.723,3.897,4
2021-06-26 14:00:00,3.69,3.815,3.567,2
2021-06-26 13:00:00,2.46,2.458,2.458,1
2021-06-26 12:00:00,3.59,3.767,3.413,2
2021-06-26 11:00:00,2.93,3.615,2.5,4
2021-06-26 10:00:00,2.89,3.201,2.672,4
2021-06-26 09:00:00,3.29,3.286,3.286,1
2021-06-26 08:00:00,3.06,3.64,2.471,2
2021-06-26 07:00:00,3.03,3.234,2.661,3
2021-06-26 06:00:00,3.21,3.644,2.742,5
2021-06-26 05:00:00,3.59,3.65,3.532,2
2021-06-26 04:00:00,2.93,2.93,2.93,1
2021-06-26 03:00:00,3.09,3.495,2.344,4
2021-06-26 01:00:00,3.74,4.042,3.439,2
2021-06-26 00:00:00,4.15,4.152,4.152,1
2021-06-25 23:00:00,4.68,4.685,4.685,1
2021-06-25 22:00:00,4.84,5.096,4.581,2
2021-06-25 21:00:00,5.38,5.419,5.34,2
2021-06-25 20:00:00,4.85,4.868,4.83,2
2021-06-25 19:00:00,4.63,5.099,4.242,3
2021-06-25 18:00:00,4.22,4.871,3.487,4
2021-06-25 17:00:00,4.47,4.472,4.472,1
2021-06-25 16:00:00,3.64,4.154,2.749,3
2021-06-25 15:00:00,3.73,3.832,3.636,2
2021-06-25 14:00:00,3.67,4.084,2.899,7
2021-06-25 13:00:00,3.48,3.48,3.48,1
2021-06-25 12:00:00,3.41,3.899,2.722,3
2021-06-25 11:00:00,3.18,3.679,2.589,5
2021-06-25 10:00:00,2.96,3.279,2.355,3
2021-06-25 09:00:00,3.52,3.778,3.122,3
2021-06-25 08:00:00,3.62,3.615,3.615,1
2021-06-25 07:00:00,3.15,3.416,2.89,2
2021-06-25 06:00:00,3.66,3.661,3.661,1
2021-06-25 05:00:00,3.18,3.598,2.46,5
2021-06-25 04:00:00,3.37,4.222,2.122,4
2021-06-25 03:00:00,3.45,4.042,2.713,4
2021-06-25 02:00:00,3.6,4.078,2.992,5
2021-06-25 00:00:00,4.01,4.012,4.012,1
2021-06-24 23:00:00,4.35,4.898,3.797,2
2021-06-24 22:00:00,4.58,5.217,3.468,5
2021-06-24 21:00:00,5.09,5.68,4.492,2
2021-06-24 20:00:00,4.55,5.079,4.016,2
2021-06-24 19:00:00,4.86,5.387,3.952,4
2021-06-24 18:00:00,3.25,3.252,3.252,1
2021-06-24 17:00:00,4.09,4.444,3.694,5
2021-06-24 16:00:00,3.98,4.06,3.907,2
2021-06-24 15:00:00,3.86,4.16,3.298,4
2021-06-24 14:00:00,3.72,3.95,3.494,2
2021-06-24 13:00:00,3.71,3.708,3.708,1
2021-06-24 12:00:00,3.18,3.182,3.182,1
2021-06-24 11:00:00,3.23,3.515,2.954,2
2021-06-24 10:00:00,3.18,3.659,2.676,4
2021-06-24 09:00:00,3.5,3.827,3.032,3
2021-06-24 08:00:00,3.36,3.774,2.893,5
2021-06-24 07:00:00,3.7,4.006,3.48,4
2021-06-24 06:00:00,3.41,3.999,2.826,4
2021-06-24 04:00:00,3.32,3.898,2.796,3
2021-06-24 03:00:00,3.55,4.246,2.83,4
2021-06-24 02:00:00,3.57,4.084,3.051,2
2021-06-24 01:00:00,3.78,4.011,3.436,4
2021-06-24 00:00:00,3.82,4.383,3.252,2
2021-06-23 23:00:00,4.37,5.001,3.736,3
2021-06-23 22:00:00,4.9,5.002,4.805,2
2021-06-23 21:00:00,4.74,5.48,4.064,4
2021-06-23 20:00:00,4.9,5.174,4.509,3
2021-06-23 19:00:00,5.08,5.837,4.294,3
2021-06-23 18:00:00,4.17,4.711,3.48,3
2021-06-23 17:00:00,4.27,4.334,4.197,2
2021-06-23 16:00:00,4.13,4.277,3.982,2
2021-06-23 15:00:00,3.94,4.088,3.792,2
2021-06-23 14:00:00,3.84,4.223,3.518,3
2021-06-23 13:00:00,3.77,3.765,3.765,1
2021-06-23 12:00:00,3.18,3.503,2.775,4
2021-06-23 11:00:00,3.09,3.47,2.476,4
2021-06-23 10:00:00,2.77,3.587,1.957,2
2021-06-23 09:00:00,3.33,3.891,2.786,4
2021-06-23 08:00:00,3.57,4.046,3.183,3
2021-06-23 07:00:00,3.63,3.975,3.22,5
2021-06-23 06:00:00,3.5,3.563,3.43,2
2021-06-23 05:00:00,3.4,3.774,3.021,2
2021-06-23 04:00:00,3.51,3.514,3.514,1
2021-06-23 03:00:00,3.38,3.946,3.006,3
2021-06-23 02:00:00,3.75,4.086,3.073,4
2021-06-23 01:00:00,3.36,3.362,3.362,1
2021-06-22 23:00:00,4.7,4.699,4.699,1
2021-06-22 22:00:00,5.19,5.194,5.194,1
2021-06-22 21:00:00,5.21,5.421,4.936,3
2021-06-22 20:00:00,4.88,4.879,4.879,1
2021-06-22 19:00:00,4.39,4.922,3.855,2
2021-06-22 18:00:00,3.52,3.737,3.412,3
2021-06-22 17:00:00,3.97,4.04,3.898,2
2021-06-22 16:00:00,4.0,4.014,3.98,2
2021-06-22 15:00:00,4.07,4.239,3.816,3
2021-06-22 14:00:00,3.73,4.003,3.46,2
2021-06-22 13:00:00,3.83,3.849,3.803,2
2021-06-22 12:00:00,3.48,3.879,2.915,4
2021-06-22 11:00:00,2.91,3.406,2.42,2
2021-06-22 10:00:00,3.43,3.429,3.429,1
2021-06-22 09:00:00,3.29,4.09,2.517,5
2021-06-22 08:00:00,3.34,4.064,3.032,5
2021-06-22 07:00:00,3.51,3.522,3.495,2
2021-06-22 06:00:00,3.9,3.902,3.902,1
2021-06-22 05:00:00,3.28,3.489,3.077,2
2021-06-22 04:00:00,3.4,3.596,3.188,5
2021-06-22 03:00:00,3.55,3.869,3.237,4
2021-06-22 02:00:00,3.58,3.949,3.019,4
2021-06-22 01:00:00,3.96,4.079,3.851,2
2021-06-22 00:00:00,3.36,3.361,3.361,1
2021-06-21 23:00:00,4.75,4.844,4.651,2
2021-06-21 22:00:00,5.12,5.452,4.793,2
2021-06-21 21:00:00,4.47,4.803,4.086,3
2021-06-21 20:00:00,4.64,5.312,4.048,4
2021-06-21 19:00:00,4.52,4.969,4.01,4
2021-06-21 18:00:00,4.36,4.728,4.036,5
2021-06-21 17:00:00,4.16,4.379,3.992,3
2021-06-21 16:00:00,4.01,4.582,3.074,5
2021-06-21 15:00:00,4.17,4.207,4.111,3
2021-06-21 14:00:00,3.7,4.008,3.28,4
2021-06-21 13:00:00,3.62,3.985,2.991,3
2021-06-21 12:00:00,3.38,3.876,2.782,3
2021-06-21 11:00:00,3.5,3.736,3.283,5
2021-06-21 10:00:00,2.72,3.221,2.128,4
2021-06-21 09:00:00,3.74,3.736,3.736,1
2021-06-21 08:00:00,3.59,3.717,3.466,2
2021-06-21 06:00:00,3.83,3.825,3.825,1
2021-06-21 05:00:00,3.58,4.252,3.129,3
2021-06-21 04:00:00,3.71,4.02,3.407,2
2021-06-21 03:00:00,3.46,3.825,2.764,3
2021-06-21 02:00:00,3.64,3.977,2.969,4
2021-06-21 01:00:00,3.74,4.275,3.02,3
2021-06-21 00:00:00,4.25,4.262,4.237,2
2021-06-20 23:00:00,4.43,4.749,3.981,3
2021-06-20 22:00:00,4.39,4.992,3.859,5
2021-06-20 21:00:00,4.56,5.114,3.914,4
2021-06-20 20:00:00,4.88,4.997,4.64,3
2021-06-20 19:00:00,5.5,5.505,5.505,1
2021-06-20 18:00:00,3.84,4.269,3.26,4
2021-06-20 17:00:00,3.88,4.18,3.572,2
2021-06-20 16:00:00,3.98,4.441,3.303,8
2021-06-20 15:00:00,3.71,4.156,3.02,4
2021-06-20 14:00:00,3.73,4.601,3.048,4
2021-06-20 13:00:00,3.09,3.341,2.677,4
2021-06-20 12:00:00,2.63,2.834,2.428,2
2021-06-20 11:00:00,3.38,3.678,3.079,2
2021-06-20 10:00:00,3.14,4.121,2.668,4
2021-06-20 09:00:00,3.54,4.26,2.838,5
2021-06-20 08:00:00,3.27,3.515,3.133,3
2021-06-20 07:00:00,3.92,4.432,3.398,2
2021-06-20 06:00:00,2.83,2.833,2.833,1
2021-06-20 05:00:00,3.85,3.85,3.85,1
2021-06-20 04:00:00,3.6,4.185,3.3,3
2021-06-20 03:00:00,3.54,3.997,2.818,5
2021-06-20 01:00:00,3.73,4.291,3.08,4
2021-06-20 00:00:00,4.01,4.681,3.337,2
2021-06-19 23:00:00,4.82,5.245,4.531,3
2021-06-19 22:00:00,4.44,4.648,4.208,4
2021-06-19 21:00:00,4.42,4.415,4.415,1
2021-06-19 20:00:00,4.36,5.015,3.61,3
2021-06-19 19:00:00,4.63,5.166,3.769,5
2021-06-19 18:00:00,4.11,4.421,3.686,4
2021-06-19 17:00:00,4.11,4.689,3.543,3
2021-06-19 16:00:00,3.56,4.133,3.157,4
2021-06-19 14:00:00,3.32,3.468,3.175,3
2021-06-19 13:00:00,3.44,3.851,3.033,2
2021-06-19 12:00:00,3.45,4.073,2.821,2
2021-06-19 11:00:00,3.01,3.344,2.686,2
2021-06-19 10:00:00,3.71,3.711,3.711,1
2021-06-19 09:00:00,3.43,4.105,2.721,4
2021-06-19 08:00:00,3.17,3.17,3.17,1
2021-06-19 07:00:00,3.57,3.891,3.266,4
2021-06-19 06:00:00,3.33,3.928,2.776,3
2021-06-19 05:00:00,2.24,2.244,2.244,1
2021-06-19 04:00:00,3.14,3.35,2.931,2
2021-06-19 03:00:00,3.43,3.862,2.992,2
2021-06-19 02:00:00,3.39,4.239,2.55,3
2021-06-19 01:00:00,4.16,4.161,4.159,2
2021-06-19 00:00:00,3.83,4.276,3.39,2
2021-06-18 23:00:00,4.9,5.36,4.397,4
2021-06-18 22:00:00,4.76,5.369,4.35,4
2021-06-18 21:00:00,5.36,5.359,5.359,1
2021-06-18 20:00:00,5.11,5.404,4.875,4
2021-06-18 19:00:00,5.16,5.399,4.769,3
2021-06-18 18:00:00,3.77,3.899,3.643,2
2021-06-18 17:00:00,4.21,4.494,4.059,3
2021-06-18 16:00:00,4.14,4.196,4.092,2
2021-06-18 15:00:00,3.91,4.819,3.249,5
2021-06-18 14:00:00,3.71,3.933,3.595,3
2021-06-18 13:00:00,3.82,3.816,3.816,1
2021-06-18 12:00:00,2.61,2.61,2.61,1
2021-06-18 11:00:00,3.51,3.514,3.514,1
2021-06-18 10:00:00,3.36,4.247,2.24,8
2021-06-18 09:00:00,3.53,3.899,3.09,4
2021-06-18 08:00:00,2.94,3.28,2.606,2
2021-06-18 07:00:00,3.65,4.054,3.08,3
2021-06-18 06:00:00,3.46,3.629,3.294,2
2021-06-18 05:00:00,3.16,3.8,2.3,4
2021-06-18 04:00:00,3.4,3.679,2.937,3
2021-06-18 03:00:00,3.87,3.964,3.784,2
2021-06-18 02:00:00,4.26,4.377,4.149,2
2021-06-18 01:00:00,3.86,3.905,3.816,2
2021-06-17 23:00:00,4.84,5.382,3.928,3
2021-06-17 22:00:00,5.13,5.527,4.616,3
2021-06-17 21:00:00,5.05,5.313,4.557,3
2021-06-17 20:00:00,4.87,5.047,4.697,2
2021-06-17 19:00:00,5.07,5.555,4.582,2
2021-06-17 18:00:00,4.78,4.883,4.617,3
2021-06-17 17:00:00,4.03,4.396,3.646,5
2021-06-17 16:00:00,2.81,2.805,2.805,1
2021-06-17 15:00:00,4.14,4.619,3.503,4
2021-06-17 14:00:00,3.76,4.22,3.177,5
2021-06-17 13:00:00,3.82,4.49,3.247,3
2021-06-17 12:00:00,3.59,4.016,3.26,5
2021-06-17 11:00:00,3.1,3.105,3.105,1
2021-06-17 10:00:00,3.27,3.834,2.62,4
2021-06-17 09:00:00,3.8,4.222,3.373,2
2021-06-17 08:00:00,2.99,2.99,2.99,1
2021-06-17 07:00:00,4.11,4.112,4.112,1
2021-06-17 06:00:00,3.95,4.461,3.684,3
2021-06-17 05:00:00,3.48,3.732,3.236,2
2021-06-17 04:00:00,3.67,3.67,3.67,1
2021-06-17 03:00:00,3.48,3.721,3.332,3
2021-06-17 02:00:00,3.81,4.482,3.376,3
2021-06-17 01:00:00,3.94,3.943,3.943,1
2021-06-17 00:00:00,4.02,4.641,3.557,6
2021-06-16 23:00:00,4.81,5.042,4.571,2
2021-06-16 22:00:00,4.82,5.016,4.714,3
2021-06-16 21:00:00,4.27,4.268,4.268,1
2021-06-16 20:00:00,4.86,4.971,4.75,2
2021-06-16 19:00:00,4.59,4.957,3.8,4
2021-06-16 18:00:00,4.21,4.832,3.757,5
2021-06-16 17:00:00,4.01,4.429,3.821,4
2021-06-16 16:00:00,4.35,4.891,3.77,3
2021-06-16 15:00:00,3.44,3.672,3.198,2
2021-06-16 14:00:00,3.87,4.281,3.391,3
2021-06-16 13:00:00,3.55,4.209,2.897,2
2021-06-16 12:00:00,3.26,3.506,2.797,4
2021-06-16 11:00:00,3.15,3.728,2.415,3
2021-06-16 10:00:00,3.34,3.896,2.471,3
2021-06-16 09:00:00,3.69,3.892,3.493,2
2021-06-16 08:00:00,3.26,3.959,2.351,5
2021-06-16 07:00:00,3.45,3.767,3.187,4
2021-06-16 06:00:00,3.24,3.622,2.866,2
2021-06-16 05:00:00,3.63,4.104,3.151,2
2021-06-16 04:00:00,3.42,3.785,2.841,5
2021-06-16 03:00:00,3.57,4.114,2.719,6
2021-06-16 02:00:00,3.34,3.47,3.212,2
2021-06-16 01:00:00,4.18,4.487,3.869,2
2021-06-16 00:00:00,4.58,4.577,4.577,1
2021-06-15 23:00:00,4.86,5.028,4.745,3
2021-06-15 22:00:00,4.98,5.066,4.886,2
2021-06-15 21:00:00,5.14,5.49,4.784,3
2021-06-15 20:00:00,4.72,5.002,4.103,5
2021-06-15 19:00:00,4.82,5.24,4.524,4
2021-06-15 18:00:00,4.47,4.594,4.312,3
2021-06-15 17:00:00,3.16,3.161,3.161,1
2021-06-15 16:00:00,4.28,4.384,4.169,2
2021-06-15 15:00:00,3.61,3.912,3.206,3
2021-06-15 14:00:00,3.34,3.514,3.082,3
2021-06-15 13:00:00,3.3,4.126,2.587,3
2021-06-15 12:00:00,2.78,2.78,2.78,1
2021-06-15 10:00:00,3.44,3.916,2.904,3
2021-06-15 09:00:00,3.6,3.821,3.38,2
2021-06-15 08:00:00,3.3,3.519,3.081,2
2021-06-15 07:00:00,3.36,3.838,2.99,5
2021-06-15 06:00:00,3.82,4.057,3.489,3
2021-06-15 05:00:00,3.36,3.641,3.117,4
2021-06-15 04:00:00,3.43,3.716,2.977,3
2021-06-15 03:00:00,3.45,3.453,3.453,1
2021-06-15 02:00:00,3.68,3.855,3.436,3
2021-06-15 01:00:00,3.68,4.044,3.404,5
2021-06-15 00:00:00,3.81,4.041,3.58,2
2021-06-14 23:00:00,4.49,4.493,4.493,1
2021-06-14 22:00:00,5.22,5.566,4.996,4
2021-06-14 21:00:00,4.71,5.056,4.326,4
2021-06-14 20:00:00,5.09,5.636,4.657,3
2021-06-14 19:00:00,4.6,5.122,3.648,4
2021-06-14 18:00:00,4.11,4.51,3.702,2
2021-06-14 17:00:00,3.47,3.806,3.133,2
2021-06-14 16:00:00,4.21,4.541,3.912,4
2021-06-14 15:00:00,3.96,4.182,3.72,3
2021-06-14 14:00:00,3.38,4.135,2.314,5
2021-06-14 13:00:00,3.64,3.639,3.639,1
2021-06-14 12:00:00,3.47,3.596,3.346,2
2021-06-14 11:00:00,3.6,3.838,3.446,5
2021-06-14 10:00:00,3.27,3.546,2.645,4
2021-06-14 09:00:00,3.56,3.938,3.142,3
2021-06-14 08:00:00,3.64,4.122,3.159,2
2021-06-14 07:00:00,3.12,3.5,2.878,4
2021-06-14 06:00:00,3.34,3.709,2.733,5
2021-06-14 05:00:00,3.98,3.978,3.978,1
2021-06-14 04:00:00,3.39,3.424,3.359,2
2021-06-14 02:00:00,3.86,4.473,3.248,2
2021-06-14 01:00:00,4.03,4.408,3.511,3
2021-06-14 00:00:00,3.88,4.401,3.353,2
2021-06-13 23:00:00,4.55,4.55,4.55,1
2021-06-13 22:00:00,4.76,4.758,4.758,1
2021-06-13 21:00:00,4.68,4.995,4.374,2
2021-06-13 20:00:00,4.46,5.049,3.964,4
2021-06-13 19:00:00,4.31,4.626,3.991,2
2021-06-13 18:00:00,3.78,4.356,3.184,3
2021-06-13 17:00:00,3.79,4.254,3.542,3
2021-06-13 16:00:00,4.17,4.689,3.555,3
2021-06-13 15:00:00,3.83,4.025,3.706,5
2021-06-13 14:00:00,3.42,3.534,3.299,2
2021-06-13 13:00:00,3.52,3.858,3.328,3
2021-06-13 12:00:00,2.71,3.126,2.29,2
2021-06-13 11:00:00,3.4,3.754,3.055,2
2021-06-13 10:00:00,2.8,3.3,2.329,4
2021-06-13 09:00:00,3.5,3.708,3.286,2
2021-06-13 08:00:00,3.18,3.819,2.457,3
2021-06-13 07:00:00,3.11,3.113,3.113,1
2021-06-13 06:00:00,3.69,4.094,3.401,3
2021-06-13 05:00:00,3.01,3.458,2.015,4
2021-06-13 04:00:00,3.41,3.725,2.921,5
2021-06-13 03:00:00,3.6,4.044,3.354,3
2021-06-13 02:00:00,3.6,3.711,3.487,2
2021-06-13 01:00:00,3.33,3.682,2.984,2
2021-06-13 00:00:00,3.98,4.495,3.339,5
2021-06-12 23:00:00,4.58,5.496,3.954,3
2021-06-12 22:00:00,5.04,5.648,4.368,3
2021-06-12 21:00:00,4.84,4.844,4.844,1
2021-06-12 20:00:00,4.31,4.897,3.728,2
2021-06-12 19:00:00,5.04,5.504,4.583,2
2021-06-12 18:00:00,3.96,3.959,3.959,1
2021-06-12 17:00:00,3.6,3.985,3.14,5
2021-06-12 16:00:00,4.32,4.316,4.316,1
2021-06-12 15:00:00,3.87,4.269,3.478,2
2021-06-12 14:00:00,3.88,4.214,3.219,3
2021-06-12 13:00:00,3.38,3.787,2.866,3
2021-06-12 12:00:00,3.6,3.77,3.405,3
2021-06-12 11:00:00,2.93,3.234,2.464,3
2021-06-12 10:00:00,3.14,3.155,3.133,2
2021-06-12 09:00:00,3.36,3.64,3.076,2
2021-06-12 08:00:00,3.46,3.842,3.236,3
2021-06-12 07:00:00,3.43,3.959,2.607,3
2021-06-12 06:00:00,3.74,4.553,3.217,4
2021-06-12 04:00:00,3.5,3.712,3.284,3
2021-06-12 03:00:00,3.08,3.683,2.587,3
2021-06-12 02:00:00,3.62,4.297,2.62,4
2021-06-12 01:00:00,3.63,4.061,2.897,3
2021-06-12 00:00:00,4.22,4.4,4.089,3
2021-06-11 23:00:00,4.61,4.666,4.541,4
2021-06-11 22:00:00,4.74,4.744,4.744,1
2021-06-11 20:00:00,4.94,5.293,4.171,4
2021-06-11 19:00:00,4.22,4.218,4.218,1
2021-06-11 18:00:00,3.94,4.413,3.388,4
2021-06-11 17:00:00,3.85,4.606,3.324,3
2021-06-11 16:00:00,3.72,4.376,2.954,4
2021-06-11 15:00:00,3.5,3.903,3.044,4
2021-06-11 14:00:00,3.43,4.007,2.852,2
2021-06-11 13:00:00,3.52,4.089,3.13,5
2021-06-11 12:00:00,2.73,2.73,2.73,1
2021-06-11 11:00:00,3.22,3.5,2.631,6
2021-06-11 10:00:00,3.48,3.62,3.33,2
2021-06-11 09:00:00,3.3,3.743,2.775,4
2021-06-11 08:00:00,2.96,2.957,2.957,1
2021-06-11 07:00:00,3.71,3.797,3.626,2
2021-06-11 05:00:00,2.92,3.18,2.655,2
2021-06-11 04:00:00,3.7,3.7,3.7,1
2021-06-11 02:00:00,3.96,4.389,3.757,5
2021-06-11 01:00:00,4.25,4.255,4.255,1
2021-06-11 00:00:00,3.87,4.346,3.398,2
2021-06-10 23:00:00,4.42,4.91,3.928,2
2021-06-10 22:00:00,4.66,5.125,3.971,4
2021-06-10 21:00:00,4.88,5.214,4.424,3
2021-06-10 20:00:00,4.81,5.227,4.183,4
2021-06-10 19:00:00,4.52,4.521,4.521,1
2021-06-10 18:00:00,4.25,4.333,4.168,4
2021-06-10 17:00:00,4.17,4.603,3.729,2
2021-06-10 16:00:00,3.93,4.226,3.587,5
2021-06-10 15:00:00,3.26,3.264,3.264,1
2021-06-10 13:00:00,3.41,3.769,3.046,2
2021-06-10 12:00:00,3.69,3.856,3.523,2
2021-06-10 11:00:00,3.28,3.276,3.276,1
2021-06-10 10:00:00,3.57,3.758,3.39,3
2021-06-10 09:00:00,3.62,4.053,3.035,3
2021-06-10 08:00:00,3.82,3.976,3.746,4
2021-06-10 07:00:00,3.48,3.61,3.345,2
2021-06-10 06:00:00,3.49,3.98,3.064,4
2021-06-10 05:00:00,3.31,3.761,2.81,3
2021-06-10 04:00:00,3.43,3.822,2.844,6
2021-06-10 03:00:00,3.43,3.775,2.958,6
2021-06-10 02:00:00,3.47,3.95,2.988,2
2021-06-10 01:00:00,4.16,4.418,3.998,3
2021-06-10 00:00:00,4.13,4.131,4.131,1
2021-06-09 23:00:00,4.49,5.033,3.973,6
2021-06-09 22:00:00,5.01,5.078,4.933,2
2021-06-09 21:00:00,4.88,5.611,4.311,4
2021-06-09 20:00:00,4.6,4.605,4.598,2
2021-06-09 19:00:00,5.14,5.411,4.833,3
2021-06-09 18:00:00,4.26,5.191,3.598,5
2021-06-09 17:00:00,3.88,4.51,3.526,4
2021-06-09 16:00:00,3.52,4.167,2.864,2
2021-06-09 15:00:00,3.86,4.527,2.901,4
2021-06-09 14:00:00,3.34,4.068,2.604,5
2021-06-09 12:00:00,3.59,3.992,3.062,3
2021-06-09 11:00:00,3.24,3.24,3.24,1
2021-06-09 10:00:00,3.08,3.658,2.023,5
2021-06-09 09:00:00,3.64,3.642,3.642,1
2021-06-09 08:00:00,3.81,3.813,3.813,1
2021-06-09 07:00:00,3.35,4.108,2.771,4
2021-06-09 06:00:00,3.63,3.746,3.46,3
2021-06-09 05:00:00,3.44,3.624,3.158,3
2021-06-09 03:00:00,3.56,4.099,3.089,4
2021-06-09 02:00:00,3.51,3.771,3.132,3
2021-06-09 01:00:00,3.96,4.412,3.669,4
2021-06-09 00:00:00,4.31,4.973,3.318,5
2021-06-08 23:00:00,4.65,5.142,4.241,5
2021-06-08 22:00:00,4.37,4.714,3.875,4
2021-06-08 21:00:00,5.06,5.355,4.774,6
2021-06-08 20:00:00,4.86,5.402,4.166,7
2021-06-08 19:00:00,5.07,5.066,5.066,1
2021-06-08 17:00:00,4.32,4.581,4.049,2
2021-06-08 16:00:00,3.16,3.156,3.156,1
2021-06-08 15:00:00,3.5,3.681,3.327,2
2021-06-08 14:00:00,3.12,3.478,2.803,3
2021-06-08 12:00:00,3.88,4.008,3.655,3
2021-06-08 11:00:00,3.65,3.675,3.632,2
2021-06-08 10:00:00,3.05,3.6,2.5,2
2021-06-08 09:00:00,3.54,4.337,2.706,6
2021-06-08 08:00:00,3.09,3.338,2.841,2
2021-06-08 07:00:00,3.64,3.733,3.578,3
2021-06-08 06:00:00,3.39,3.635,2.882,4
2021-06-08 05:00:00,3.4,3.592,3.209,2
2021-06-08 04:00:00,3.45,3.448,3.448,1
2021-06-08 03:00:00,3.69,4.02,3.492,3
2021-06-08 02:00:00,3.76,4.461,3.029,3
2021-06-08 01:00:00,3.63,3.909,3.357,2
2021-06-07 23:00:00,4.58,4.869,4.291,2
2021-06-07 22:00:00,4.89,5.084,4.562,4
2021-06-07 21:00:00,4.6,5.017,4.278,3
2021-06-07 20:00:00,4.75,5.186,4.328,4
2021-06-07 19:00:00,4.76,5.373,3.997,4
2021-06-07 18:00:00,4.65,4.65,4.65,1
2021-06-07 16:00:00,4.26,4.456,4.061,2
2021-06-07 15:00:00,3.82,4.032,3.34,5
2021-06-07 14:00:00,3.95,3.967,3.928,2
2021-06-07 13:00:00,2.85,3.185,2.626,3
2021-06-07 12:00:00,3.39,3.848,2.687,3
2021-06-07 11:00:00,3.14,3.2,3.08,2
2021-06-07 10:00:00,2.98,3.092,2.859,2
2021-06-07 09:00:00,3.33,4.017,2.457,4
2021-06-07 08:00:00,3.03,3.224,2.839,2
2021-06-07 07:00:00,3.45,3.591,3.199,3
2021-06-07 05:00:00,3.31,3.978,2.628,3
2021-06-07 04:00:00,3.66,4.547,2.537,4
2021-06-07 03:00:00,3.68,4.226,3.407,3
2021-06-07 02:00:00,3.79,4.348,3.312,6
2021-06-07 00:00:00,3.88,4.117,3.541,3
2021-06-06 23:00:00,4.75,5.008,4.499,2
2021-06-06 22:00:00,4.81,5.059,4.321,5
2021-06-06 21:00:00,4.62,4.998,4.345,3
2021-06-06 20:00:00,4.5,4.869,4.125,2
2021-06-06 19:00:00,4.46,4.463,4.463,1
2021-06-06 18:00:00,4.31,4.677,4.034,4
2021-06-06 17:00:00,4.32,4.656,4.122,3
2021-06-06 16:00:00,3.84,4.527,3.191,5
2021-06-06 15:00:00,3.48,3.716,3.121,4
2021-06-06 14:00:00,3.54,3.659,3.331,3
2021-06-06 13:00:00,3.38,3.809,2.86,3
2021-06-06 12:00:00,3.38,3.66,3.094,4
2021-06-06 11:00:00,3.17,3.737,2.544,4
2021-06-06 09:00:00,2.95,2.991,2.902,2
2021-06-06 08:00:00,3.62,3.995,2.955,5
2021-06-06 07:00:00,2.65,2.65,2.65,1
2021-06-06 06:00:00,3.54,3.848,2.945,6
2021-06-06 05:00:00,3.79,3.801,3.78,2
2021-06-06 04:00:00,3.5,3.965,2.987,3
2021-06-06 02:00:00,4.03,4.229,3.867,4
2021-06-06 01:00:00,3.85,4.186,3.647,3
2021-06-06 00:00:00,3.98,4.479,3.473,2
2021-06-05 23:00:00,4.37,4.562,4.273,3
2021-06-05 22:00:00,4.9,4.916,4.884,3
2021-06-05 21:00:00,4.9,4.928,4.873,2
2021-06-05 20:00:00,5.09,5.087,5.087,1
2021-06-05 19:00:00,3.82,3.821,3.821,1
2021-06-05 18:00:00,4.36,4.428,4.272,3
2021-06-05 17:00:00,3.53,3.533,3.533,1
2021-06-05 16:00:00,3.69,4.069,3.254,3
2021-06-05 15:00:00,3.93,4.409,3.215,5
2021-06-05 14:00:00,4.0,4.476,3.732,3
2021-06-05 13:00:00,3.61,4.121,2.809,5
2021-06-05 12:00:00,3.14,3.21,3.077,2
2021-06-05 11:00:00,2.92,3.361,2.298,4
2021-06-05 10:00:00,2.86,3.345,2.44,4
2021-06-05 09:00:00,3.26,3.264,3.264,1
2021-06-05 08:00:00,3.41,3.819,3.157,4
2021-06-05 07:00:00,3.57,3.883,3.25,2
2021-06-05 05:00:00,2.33,2.333,2.333,1
2021-06-05 04:00:00,3.17,3.258,3.088,2
2021-06-05 03:00:00,3.5,3.553,3.447,3
2021-06-05 02:00:00,3.6,3.976,2.727,5
2021-06-05 01:00:00,4.01,4.011,4.011,1
2021-06-05 00:00:00,4.17,4.253,4.096,2
2021-06-04 22:00:00,4.64,5.214,4.102,4
2021-06-04 21:00:00,4.82,5.329,4.103,7
2021-06-04 20:00:00,4.62,4.616,4.616,1
2021-06-04 19:00:00,4.94,5.264,4.331,4
2021-06-04 18:00:00,4.46,4.965,4.085,4
2021-06-04 17:00:00,4.26,4.51,4.07,4
2021-06-04 16:00:00,3.95,4.736,3.156,5
2021-06-04 15:00:00,3.88,4.22,3.437,3
2021-06-04 14:00:00,4.19,4.188,4.188,1
2021-06-04 13:00:00,3.26,3.472,3.039,2
